onset	duration	trial_type
0.361080800000309	17.8490596000001	NA
19.1955152999999	18.1693769000003	MA
38.3665611000006	17.5377108999992	MP
57.7326966000001	17.1977073999997	NP
77.1643062000003	16.9765062999995	MA
94.7614399000004	18.0385949000001	NA
113.2569836	18.2459778000002	MP
133.8649337	18.3544327000009	NP
153.0077179	16.3100799000003	NA
171.3087702	17.6504158999996	MA
190.2648416	16.7660973000002	NP
208.236905100001	16.6442303999993	MP
226.3076815	17.8888851000002	MA
244.8794406	16.4701144000001	NA
263.136669500001	17.5093694999996	NP
282.676722	17.3794789000003	MP
302.1563813	16.6115025999998	NA
320.6843416	17.2872133000001	NP
338.5381244	17.4881372999998	MA
357.6229782	17.0602975000002	MP
375.7653573	16.2655602000004	MA
394.344585100001	18.0398902999996	MP
413.8261126	16.5222338000003	NA
432.8078289	17.8063111000001	NP
452.3371102	17.6346261999997	NA
471.1885036	16.8704110999997	MA
488.9552237	16.8193997000008	MP
506.3050521	17.1721914	NP
